0,0,0
0,0,0
0,0,0
0,0,1
0,0,0
1,0,2
0,0,0
2,0,3
0,0,0
0,1,1
1,5,5
3,39,14
2,1,1
12,0,1
21,11,9
61,71,44
38,447,142
146,6078,1288
256,6712,1618
82,954,348
22,66,48
11,7,19
5,2,6
2,1,1
3,0,5
0,0,2
1,0,2
1,0,1
1,0,0
2,0,0
0,0,1
1,0,0
0,0,0
0,0,1
0,0,0
0,0,0
