0,0,0
0,0,0
0,0,0
0,0,0
0,0,1
0,0,2
4,0,2
1,0,1
1,1,5
0,5,7
3,10,8
6,102,34
4,10,3
13,4,6
38,11,40
46,17,33
8,34,16
42,813,376
73,630,453
24,38,72
16,7,19
5,6,10
2,5,7
1,1,4
2,0,4
2,0,6
1,0,3
1,0,1
1,0,0
1,1,0
0,0,1
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
