0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,1
0,0,2
0,0,0
2,2,3
0,3,1
1,33,10
3,4,2
9,3,2
38,9,8
40,10,8
11,32,18
41,2238,711
116,2103,821
23,96,63
8,16,3
8,9,8
11,4,6
1,0,2
2,0,1
0,0,2
0,0,1
0,0,2
0,0,2
0,0,0
1,0,2
1,0,0
0,0,0
0,0,1
0,0,0
0,0,0
