0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,1
0,1,1
0,4,3
1,14,4
3,100,23
6,8,4
8,4,10
42,14,33
46,13,25
16,35,24
43,1043,424
61,814,447
28,52,74
9,10,12
5,4,16
2,4,8
0,1,1
1,1,5
1,0,2
2,2,1
1,0,0
0,0,2
0,0,2
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
