0,0,0
7,0,4
5,0,3
7,0,4
7,0,13
12,0,8
3,0,15
14,1,7
13,6,14
7,18,18
6,16,22
9,165,47
6,11,11
5,5,23
10,8,27
19,24,24
11,29,30
40,451,260
42,423,326
13,74,108
6,20,21
8,10,19
11,4,16
9,4,15
36,2,25
35,1,12
18,1,13
12,1,11
11,0,11
8,1,11
2,0,8
5,0,3
5,0,3
4,0,2
4,0,0
1,0,0
