0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,1
1,0,0
1,1,2
0,3,1
0,5,3
4,44,9
2,3,2
14,4,5
38,8,25
49,12,17
13,41,15
44,1500,521
73,1157,572
19,47,48
5,13,10
5,4,4
6,3,5
2,1,0
1,0,2
0,0,1
1,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
