0,0,0
0,0,0
2,0,2
0,1,0
0,0,1
1,0,2
0,0,0
0,0,1
5,0,5
4,11,3
0,14,1
5,132,22
2,9,5
8,2,11
24,7,36
22,16,31
10,40,23
46,646,325
62,475,363
18,39,88
17,11,15
2,3,8
4,2,3
1,0,6
3,0,3
7,0,5
0,1,1
0,0,3
2,0,2
0,0,1
2,0,1
1,0,0
1,0,1
1,0,0
1,0,1
0,0,0
